,revenue,cost_without_depletion_and_amortization,operations_and_support_expense,selling_and_market_expense,research_and_development_expense,general_and_administrative_expense,depreciation_depletion_and_amortization,costs_and_expenses,operating_income_loss,interest_expense,nonoperating_income_expense,incomeloss_from_continuining_operations,income_tax_expense_benefit,income_loss_from_equity_method_investments,profit_loss,unnamed,net_income_loss,earnings_per_share_basic,earnings_per_share_diluted,weighted_average_number_of_shares_outstanding_basic,weight_average_number_of_diluted_shares_outstanding,net_income_loss_attributable_to_redeemable_noncontrolling_interest,sec_compound_sentiment,sec_positive_sentiment,sec_neutral sentiment,sec_negative_sentiment,stockmarket_compound_sentiment,stockmarket_positive_sentiment,stockmarket_neutral_sentiment,stockmarket_negative_sentiment,volume,close
2022-01-22 00:00:00,5778000000.0,3104000000.0,547000000.0,1262000000.0,558000000.0,611000000.0,246000000.0,6328000000.0,-550000000.0,130000000.0,1471000000.0,791000000.0,-97000000.0,-9000000.0,879000000.0,-13000000.0,892000000.0,0.47,0.47,1892546000.0,1895519000.0,-10000000.0,1.0,0.106,0.832,0.062,-0.296,0.0,0.94,0.06,42042028.0,35.94
2022-01-23 00:00:00,5778000000.0,3104000000.0,547000000.0,1262000000.0,558000000.0,611000000.0,246000000.0,6328000000.0,-550000000.0,130000000.0,1471000000.0,791000000.0,-97000000.0,-9000000.0,879000000.0,-13000000.0,892000000.0,0.47,0.47,1892546000.0,1895519000.0,-10000000.0,1.0,0.106,0.832,0.062,-0.3497,0.1089999999999999,0.698,0.193,42042028.0,35.94
2022-01-24,5778000000.0,3104000000.0,547000000.0,1262000000.0,558000000.0,611000000.0,246000000.0,6328000000.0,-550000000.0,130000000.0,1471000000.0,791000000.0,-97000000.0,-9000000.0,879000000.0,-13000000.0,892000000.0,0.47,0.47,1892546000.0,1895519000.0,-10000000.0,1.0,0.106,0.832,0.062,0.0,0.0,1.0,0.0,48404159.0,36.28
2022-01-25,5778000000.0,3104000000.0,547000000.0,1262000000.0,558000000.0,611000000.0,246000000.0,6328000000.0,-550000000.0,130000000.0,1471000000.0,791000000.0,-97000000.0,-9000000.0,879000000.0,-13000000.0,892000000.0,0.47,0.47,1892546000.0,1895519000.0,-10000000.0,1.0,0.106,0.832,0.062,0.0,0.0,1.0,0.0,29543078.0,34.82
2022-01-26,5778000000.0,3104000000.0,547000000.0,1262000000.0,558000000.0,611000000.0,246000000.0,6328000000.0,-550000000.0,130000000.0,1471000000.0,791000000.0,-97000000.0,-9000000.0,879000000.0,-13000000.0,892000000.0,0.47,0.47,1892546000.0,1895519000.0,-10000000.0,1.0,0.106,0.832,0.062,-0.1101,0.0,0.98075,0.01925,28719745.0,34.8
2022-01-27,5778000000.0,3104000000.0,547000000.0,1262000000.0,558000000.0,611000000.0,246000000.0,6328000000.0,-550000000.0,130000000.0,1471000000.0,791000000.0,-97000000.0,-9000000.0,879000000.0,-13000000.0,892000000.0,0.47,0.47,1892546000.0,1895519000.0,-10000000.0,1.0,0.106,0.832,0.062,-0.74095,0.0145,0.683,0.302,26015539.0,34.09
2022-01-28,5778000000.0,3104000000.0,547000000.0,1262000000.0,558000000.0,611000000.0,246000000.0,6328000000.0,-550000000.0,130000000.0,1471000000.0,791000000.0,-97000000.0,-9000000.0,879000000.0,-13000000.0,892000000.0,0.47,0.47,1892546000.0,1895519000.0,-10000000.0,1.0,0.106,0.832,0.062,-0.3866,0.068,0.841,0.091,27967087.0,35.21
2022-01-29 00:00:00,5778000000.0,3104000000.0,547000000.0,1262000000.0,558000000.0,611000000.0,246000000.0,6328000000.0,-550000000.0,130000000.0,1471000000.0,791000000.0,-97000000.0,-9000000.0,879000000.0,-13000000.0,892000000.0,0.47,0.47,1892546000.0,1895519000.0,-10000000.0,1.0,0.106,0.832,0.062,-0.3866,0.068,0.841,0.091,27967087.0,35.21
2022-01-30 00:00:00,5778000000.0,3104000000.0,547000000.0,1262000000.0,558000000.0,611000000.0,246000000.0,6328000000.0,-550000000.0,130000000.0,1471000000.0,791000000.0,-97000000.0,-9000000.0,879000000.0,-13000000.0,892000000.0,0.47,0.47,1892546000.0,1895519000.0,-10000000.0,1.0,0.106,0.832,0.062,-0.3866,0.068,0.841,0.091,27967087.0,35.21
2022-01-31,5778000000.0,3104000000.0,547000000.0,1262000000.0,558000000.0,611000000.0,246000000.0,6328000000.0,-550000000.0,130000000.0,1471000000.0,791000000.0,-97000000.0,-9000000.0,879000000.0,-13000000.0,892000000.0,0.47,0.47,1892546000.0,1895519000.0,-10000000.0,1.0,0.106,0.832,0.062,-0.3866,0.068,0.841,0.091,22876161.0,37.4
2022-02-01,5778000000.0,3104000000.0,547000000.0,1262000000.0,558000000.0,611000000.0,246000000.0,6328000000.0,-550000000.0,130000000.0,1471000000.0,791000000.0,-97000000.0,-9000000.0,879000000.0,-13000000.0,892000000.0,0.47,0.47,1892546000.0,1895519000.0,-10000000.0,1.0,0.106,0.832,0.062,-0.3866,0.068,0.841,0.091,19621449.0,38.61
2022-02-02,5778000000.0,3104000000.0,547000000.0,1262000000.0,558000000.0,611000000.0,246000000.0,6328000000.0,-550000000.0,130000000.0,1471000000.0,791000000.0,-97000000.0,-9000000.0,879000000.0,-13000000.0,892000000.0,0.47,0.47,1892546000.0,1895519000.0,-10000000.0,1.0,0.106,0.832,0.062,-0.3866,0.068,0.841,0.091,19558255.0,37.17
2022-02-03,5778000000.0,3104000000.0,547000000.0,1262000000.0,558000000.0,611000000.0,246000000.0,6328000000.0,-550000000.0,130000000.0,1471000000.0,791000000.0,-97000000.0,-9000000.0,879000000.0,-13000000.0,892000000.0,0.47,0.47,1892546000.0,1895519000.0,-10000000.0,1.0,0.106,0.832,0.062,0.0258,0.253,0.505,0.242,32145260.0,34.54
2022-02-04,5778000000.0,3104000000.0,547000000.0,1262000000.0,558000000.0,611000000.0,246000000.0,6328000000.0,-550000000.0,130000000.0,1471000000.0,791000000.0,-97000000.0,-9000000.0,879000000.0,-13000000.0,892000000.0,0.47,0.47,1892546000.0,1895519000.0,-10000000.0,1.0,0.106,0.832,0.062,0.0,0.0,1.0,0.0,33046513.0,37.05
2022-02-05 00:00:00,5778000000.0,3104000000.0,547000000.0,1262000000.0,558000000.0,611000000.0,246000000.0,6328000000.0,-550000000.0,130000000.0,1471000000.0,791000000.0,-97000000.0,-9000000.0,879000000.0,-13000000.0,892000000.0,0.47,0.47,1892546000.0,1895519000.0,-10000000.0,1.0,0.106,0.832,0.062,0.0,0.0,1.0,0.0,33046513.0,37.05
2022-02-06 00:00:00,5778000000.0,3104000000.0,547000000.0,1262000000.0,558000000.0,611000000.0,246000000.0,6328000000.0,-550000000.0,130000000.0,1471000000.0,791000000.0,-97000000.0,-9000000.0,879000000.0,-13000000.0,892000000.0,0.47,0.47,1892546000.0,1895519000.0,-10000000.0,1.0,0.106,0.832,0.062,0.0,0.0,1.0,0.0,33046513.0,37.05
2022-02-07,5778000000.0,3104000000.0,547000000.0,1262000000.0,558000000.0,611000000.0,246000000.0,6328000000.0,-550000000.0,130000000.0,1471000000.0,791000000.0,-97000000.0,-9000000.0,879000000.0,-13000000.0,892000000.0,0.47,0.47,1892546000.0,1895519000.0,-10000000.0,1.0,0.106,0.832,0.062,-0.1917,0.1129999999999999,0.753,0.1345,30488606.0,37.54
2022-02-08,5778000000.0,3104000000.0,547000000.0,1262000000.0,558000000.0,611000000.0,246000000.0,6328000000.0,-550000000.0,130000000.0,1471000000.0,791000000.0,-97000000.0,-9000000.0,879000000.0,-13000000.0,892000000.0,0.47,0.47,1892546000.0,1895519000.0,-10000000.0,1.0,0.106,0.832,0.062,-0.1917,0.1129999999999999,0.753,0.1345,25832726.0,38.34
2022-02-09,5778000000.0,3104000000.0,547000000.0,1262000000.0,558000000.0,611000000.0,246000000.0,6328000000.0,-550000000.0,130000000.0,1471000000.0,791000000.0,-97000000.0,-9000000.0,879000000.0,-13000000.0,892000000.0,0.47,0.47,1892546000.0,1895519000.0,-10000000.0,1.0,0.106,0.832,0.062,-0.4215,0.13,0.734,0.136,52256035.0,40.19
2022-02-10,5778000000.0,3104000000.0,547000000.0,1262000000.0,558000000.0,611000000.0,246000000.0,6328000000.0,-550000000.0,130000000.0,1471000000.0,791000000.0,-97000000.0,-9000000.0,879000000.0,-13000000.0,892000000.0,0.47,0.47,1892546000.0,1895519000.0,-10000000.0,1.0,0.106,0.832,0.062,-0.4215,0.13,0.734,0.136,112939760.0,37.75
2022-02-11,5778000000.0,3104000000.0,547000000.0,1262000000.0,558000000.0,611000000.0,246000000.0,6328000000.0,-550000000.0,130000000.0,1471000000.0,791000000.0,-97000000.0,-9000000.0,879000000.0,-13000000.0,892000000.0,0.47,0.47,1892546000.0,1895519000.0,-10000000.0,1.0,0.106,0.832,0.062,-0.4215,0.13,0.734,0.136,71397736.0,35.29
2022-02-12 00:00:00,5778000000.0,3104000000.0,547000000.0,1262000000.0,558000000.0,611000000.0,246000000.0,6328000000.0,-550000000.0,130000000.0,1471000000.0,791000000.0,-97000000.0,-9000000.0,879000000.0,-13000000.0,892000000.0,0.47,0.47,1892546000.0,1895519000.0,-10000000.0,1.0,0.106,0.832,0.062,-0.4215,0.13,0.734,0.136,71397736.0,35.29
2022-02-13 00:00:00,5778000000.0,3104000000.0,547000000.0,1262000000.0,558000000.0,611000000.0,246000000.0,6328000000.0,-550000000.0,130000000.0,1471000000.0,791000000.0,-97000000.0,-9000000.0,879000000.0,-13000000.0,892000000.0,0.47,0.47,1892546000.0,1895519000.0,-10000000.0,1.0,0.106,0.832,0.062,-0.7579,0.061,0.75,0.189,71397736.0,35.29
2022-02-14,5778000000.0,3104000000.0,547000000.0,1262000000.0,558000000.0,611000000.0,246000000.0,6328000000.0,-550000000.0,130000000.0,1471000000.0,791000000.0,-97000000.0,-9000000.0,879000000.0,-13000000.0,892000000.0,0.47,0.47,1892546000.0,1895519000.0,-10000000.0,1.0,0.106,0.832,0.062,-0.7579,0.061,0.75,0.189,43191222.0,34.59
2022-02-15,5778000000.0,3104000000.0,547000000.0,1262000000.0,558000000.0,611000000.0,246000000.0,6328000000.0,-550000000.0,130000000.0,1471000000.0,791000000.0,-97000000.0,-9000000.0,879000000.0,-13000000.0,892000000.0,0.47,0.47,1892546000.0,1895519000.0,-10000000.0,1.0,0.106,0.832,0.062,0.0,0.0,1.0,0.0,37760917.0,37.09
2022-02-16,5778000000.0,3104000000.0,547000000.0,1262000000.0,558000000.0,611000000.0,246000000.0,6328000000.0,-550000000.0,130000000.0,1471000000.0,791000000.0,-97000000.0,-9000000.0,879000000.0,-13000000.0,892000000.0,0.47,0.47,1892546000.0,1895519000.0,-10000000.0,1.0,0.106,0.832,0.062,0.0,0.0,1.0,0.0,32468170.0,36.58
2022-02-17,5778000000.0,3104000000.0,547000000.0,1262000000.0,558000000.0,611000000.0,246000000.0,6328000000.0,-550000000.0,130000000.0,1471000000.0,791000000.0,-97000000.0,-9000000.0,879000000.0,-13000000.0,892000000.0,0.47,0.47,1892546000.0,1895519000.0,-10000000.0,1.0,0.106,0.832,0.062,0.3612,0.294,0.706,0.0,27981641.0,35.71
2022-02-18,5778000000.0,3104000000.0,547000000.0,1262000000.0,558000000.0,611000000.0,246000000.0,6328000000.0,-550000000.0,130000000.0,1471000000.0,791000000.0,-97000000.0,-9000000.0,879000000.0,-13000000.0,892000000.0,0.47,0.47,1892546000.0,1895519000.0,-10000000.0,1.0,0.106,0.832,0.062,0.3612,0.294,0.706,0.0,27475967.0,34.68
2022-02-19 00:00:00,5778000000.0,3104000000.0,547000000.0,1262000000.0,558000000.0,611000000.0,246000000.0,6328000000.0,-550000000.0,130000000.0,1471000000.0,791000000.0,-97000000.0,-9000000.0,879000000.0,-13000000.0,892000000.0,0.47,0.47,1892546000.0,1895519000.0,-10000000.0,1.0,0.106,0.832,0.062,0.3612,0.294,0.706,0.0,27475967.0,34.68
2022-02-20 00:00:00,5778000000.0,3104000000.0,547000000.0,1262000000.0,558000000.0,611000000.0,246000000.0,6328000000.0,-550000000.0,130000000.0,1471000000.0,791000000.0,-97000000.0,-9000000.0,879000000.0,-13000000.0,892000000.0,0.47,0.47,1892546000.0,1895519000.0,-10000000.0,1.0,0.106,0.832,0.062,0.3612,0.294,0.706,0.0,27475967.0,34.68
2022-02-21 00:00:00,5778000000.0,3104000000.0,547000000.0,1262000000.0,558000000.0,611000000.0,246000000.0,6328000000.0,-550000000.0,130000000.0,1471000000.0,791000000.0,-97000000.0,-9000000.0,879000000.0,-13000000.0,892000000.0,0.47,0.47,1892546000.0,1895519000.0,-10000000.0,1.0,0.106,0.832,0.062,0.9475,0.135,0.82,0.045,27475967.0,34.68
2022-02-22,5778000000.0,3104000000.0,547000000.0,1262000000.0,558000000.0,611000000.0,246000000.0,6328000000.0,-550000000.0,130000000.0,1471000000.0,791000000.0,-97000000.0,-9000000.0,879000000.0,-13000000.0,892000000.0,0.47,0.47,1892546000.0,1895519000.0,-10000000.0,1.0,0.106,0.832,0.062,0.9475,0.135,0.82,0.045,27768982.0,33.68
2022-02-23,5778000000.0,3104000000.0,547000000.0,1262000000.0,558000000.0,611000000.0,246000000.0,6328000000.0,-550000000.0,130000000.0,1471000000.0,791000000.0,-97000000.0,-9000000.0,879000000.0,-13000000.0,892000000.0,0.47,0.47,1892546000.0,1895519000.0,-10000000.0,1.0,0.106,0.832,0.062,0.001,0.0525,0.8925000000000001,0.0545,26532582.0,32.39
2022-02-24,5778000000.0,3104000000.0,547000000.0,1262000000.0,558000000.0,611000000.0,246000000.0,6328000000.0,-550000000.0,130000000.0,1471000000.0,791000000.0,-97000000.0,-9000000.0,879000000.0,-13000000.0,892000000.0,0.47,0.47,1892546000.0,1895519000.0,-10000000.0,1.0,0.106,0.832,0.062,0.001,0.0525,0.8925000000000001,0.0545,42948026.0,34.87
2022-02-25,5778000000.0,3104000000.0,547000000.0,1262000000.0,558000000.0,611000000.0,246000000.0,6328000000.0,-550000000.0,130000000.0,1471000000.0,791000000.0,-97000000.0,-9000000.0,879000000.0,-13000000.0,892000000.0,0.47,0.47,1892546000.0,1895519000.0,-10000000.0,1.0,0.106,0.832,0.062,0.001,0.0525,0.8925000000000001,0.0545,22596637.0,34.98
2022-02-26 00:00:00,5778000000.0,3104000000.0,547000000.0,1262000000.0,558000000.0,611000000.0,246000000.0,6328000000.0,-550000000.0,130000000.0,1471000000.0,791000000.0,-97000000.0,-9000000.0,879000000.0,-13000000.0,892000000.0,0.47,0.47,1892546000.0,1895519000.0,-10000000.0,1.0,0.106,0.832,0.062,0.001,0.0525,0.8925000000000001,0.0545,22596637.0,34.98
2022-02-27 00:00:00,5778000000.0,3104000000.0,547000000.0,1262000000.0,558000000.0,611000000.0,246000000.0,6328000000.0,-550000000.0,130000000.0,1471000000.0,791000000.0,-97000000.0,-9000000.0,879000000.0,-13000000.0,892000000.0,0.47,0.47,1892546000.0,1895519000.0,-10000000.0,1.0,0.106,0.832,0.062,0.001,0.0525,0.8925000000000001,0.0545,22596637.0,34.98
2022-02-28,5778000000.0,3104000000.0,547000000.0,1262000000.0,558000000.0,611000000.0,246000000.0,6328000000.0,-550000000.0,130000000.0,1471000000.0,791000000.0,-97000000.0,-9000000.0,879000000.0,-13000000.0,892000000.0,0.47,0.47,1892546000.0,1895519000.0,-10000000.0,1.0,0.106,0.832,0.062,0.001,0.0525,0.8925000000000001,0.0545,43324000.0,36.03
2022-03-01,5778000000.0,3104000000.0,547000000.0,1262000000.0,558000000.0,611000000.0,246000000.0,6328000000.0,-550000000.0,130000000.0,1471000000.0,791000000.0,-97000000.0,-9000000.0,879000000.0,-13000000.0,892000000.0,0.47,0.47,1892546000.0,1895519000.0,-10000000.0,1.0,0.106,0.832,0.062,0.001,0.0525,0.8925000000000001,0.0545,30211199.0,33.89
2022-03-02,5778000000.0,3104000000.0,547000000.0,1262000000.0,558000000.0,611000000.0,246000000.0,6328000000.0,-550000000.0,130000000.0,1471000000.0,791000000.0,-97000000.0,-9000000.0,879000000.0,-13000000.0,892000000.0,0.47,0.47,1892546000.0,1895519000.0,-10000000.0,1.0,0.106,0.832,0.062,0.001,0.0525,0.8925000000000001,0.0545,25142254.0,34.04
2022-03-03,5778000000.0,3104000000.0,547000000.0,1262000000.0,558000000.0,611000000.0,246000000.0,6328000000.0,-550000000.0,130000000.0,1471000000.0,791000000.0,-97000000.0,-9000000.0,879000000.0,-13000000.0,892000000.0,0.47,0.47,1892546000.0,1895519000.0,-10000000.0,1.0,0.106,0.832,0.062,0.001,0.0525,0.8925000000000001,0.0545,37329953.0,31.72
2022-03-04,5778000000.0,3104000000.0,547000000.0,1262000000.0,558000000.0,611000000.0,246000000.0,6328000000.0,-550000000.0,130000000.0,1471000000.0,791000000.0,-97000000.0,-9000000.0,879000000.0,-13000000.0,892000000.0,0.47,0.47,1892546000.0,1895519000.0,-10000000.0,1.0,0.106,0.832,0.062,0.001,0.0525,0.8925000000000001,0.0545,50941929.0,29.83
2022-03-05 00:00:00,5778000000.0,3104000000.0,547000000.0,1262000000.0,558000000.0,611000000.0,246000000.0,6328000000.0,-550000000.0,130000000.0,1471000000.0,791000000.0,-97000000.0,-9000000.0,879000000.0,-13000000.0,892000000.0,0.47,0.47,1892546000.0,1895519000.0,-10000000.0,1.0,0.106,0.832,0.062,0.001,0.0525,0.8925000000000001,0.0545,50941929.0,29.83
2022-03-06 00:00:00,5778000000.0,3104000000.0,547000000.0,1262000000.0,558000000.0,611000000.0,246000000.0,6328000000.0,-550000000.0,130000000.0,1471000000.0,791000000.0,-97000000.0,-9000000.0,879000000.0,-13000000.0,892000000.0,0.47,0.47,1892546000.0,1895519000.0,-10000000.0,1.0,0.106,0.832,0.062,0.001,0.0525,0.8925000000000001,0.0545,50941929.0,29.83
2022-03-07,5778000000.0,3104000000.0,547000000.0,1262000000.0,558000000.0,611000000.0,246000000.0,6328000000.0,-550000000.0,130000000.0,1471000000.0,791000000.0,-97000000.0,-9000000.0,879000000.0,-13000000.0,892000000.0,0.47,0.47,1892546000.0,1895519000.0,-10000000.0,1.0,0.106,0.832,0.062,0.001,0.0525,0.8925000000000001,0.0545,58402373.0,28.57
2022-03-08,5778000000.0,3104000000.0,547000000.0,1262000000.0,558000000.0,611000000.0,246000000.0,6328000000.0,-550000000.0,130000000.0,1471000000.0,791000000.0,-97000000.0,-9000000.0,879000000.0,-13000000.0,892000000.0,0.47,0.47,1892546000.0,1895519000.0,-10000000.0,1.0,0.106,0.832,0.062,0.001,0.0525,0.8925000000000001,0.0545,53446869.0,30.74
2022-03-09,5778000000.0,3104000000.0,547000000.0,1262000000.0,558000000.0,611000000.0,246000000.0,6328000000.0,-550000000.0,130000000.0,1471000000.0,791000000.0,-97000000.0,-9000000.0,879000000.0,-13000000.0,892000000.0,0.47,0.47,1892546000.0,1895519000.0,-10000000.0,1.0,0.106,0.832,0.062,0.001,0.0525,0.8925000000000001,0.0545,32788797.0,31.5
2022-03-10,5778000000.0,3104000000.0,547000000.0,1262000000.0,558000000.0,611000000.0,246000000.0,6328000000.0,-550000000.0,130000000.0,1471000000.0,791000000.0,-97000000.0,-9000000.0,879000000.0,-13000000.0,892000000.0,0.47,0.47,1892546000.0,1895519000.0,-10000000.0,1.0,0.106,0.832,0.062,-0.44035,0.017,0.848,0.1355,29970467.0,30.41
2022-03-11,5778000000.0,3104000000.0,547000000.0,1262000000.0,558000000.0,611000000.0,246000000.0,6328000000.0,-550000000.0,130000000.0,1471000000.0,791000000.0,-97000000.0,-9000000.0,879000000.0,-13000000.0,892000000.0,0.47,0.47,1892546000.0,1895519000.0,-10000000.0,1.0,0.106,0.832,0.062,-0.44035,0.017,0.848,0.1355,28811338.0,30.76
2022-03-12 00:00:00,5778000000.0,3104000000.0,547000000.0,1262000000.0,558000000.0,611000000.0,246000000.0,6328000000.0,-550000000.0,130000000.0,1471000000.0,791000000.0,-97000000.0,-9000000.0,879000000.0,-13000000.0,892000000.0,0.47,0.47,1892546000.0,1895519000.0,-10000000.0,1.0,0.106,0.832,0.062,-0.6597,0.0,0.732,0.268,28811338.0,30.76
2022-03-13 00:00:00,5778000000.0,3104000000.0,547000000.0,1262000000.0,558000000.0,611000000.0,246000000.0,6328000000.0,-550000000.0,130000000.0,1471000000.0,791000000.0,-97000000.0,-9000000.0,879000000.0,-13000000.0,892000000.0,0.47,0.47,1892546000.0,1895519000.0,-10000000.0,1.0,0.106,0.832,0.062,-0.35195,0.023,0.929,0.048,28811338.0,30.76
2022-03-14,5778000000.0,3104000000.0,547000000.0,1262000000.0,558000000.0,611000000.0,246000000.0,6328000000.0,-550000000.0,130000000.0,1471000000.0,791000000.0,-97000000.0,-9000000.0,879000000.0,-13000000.0,892000000.0,0.47,0.47,1892546000.0,1895519000.0,-10000000.0,1.0,0.106,0.832,0.062,-0.7269,0.027,0.864,0.109,40962874.0,29.27
2022-03-15,5778000000.0,3104000000.0,547000000.0,1262000000.0,558000000.0,611000000.0,246000000.0,6328000000.0,-550000000.0,130000000.0,1471000000.0,791000000.0,-97000000.0,-9000000.0,879000000.0,-13000000.0,892000000.0,0.47,0.47,1892546000.0,1895519000.0,-10000000.0,1.0,0.106,0.832,0.062,0.27865,0.1185,0.8265,0.055,32613425.0,29.8
2022-03-16,5778000000.0,3104000000.0,547000000.0,1262000000.0,558000000.0,611000000.0,246000000.0,6328000000.0,-550000000.0,130000000.0,1471000000.0,791000000.0,-97000000.0,-9000000.0,879000000.0,-13000000.0,892000000.0,0.47,0.47,1892546000.0,1895519000.0,-10000000.0,1.0,0.106,0.832,0.062,0.6221,0.1395,0.747,0.1135,33973521.0,32.61
2022-03-17,5778000000.0,3104000000.0,547000000.0,1262000000.0,558000000.0,611000000.0,246000000.0,6328000000.0,-550000000.0,130000000.0,1471000000.0,791000000.0,-97000000.0,-9000000.0,879000000.0,-13000000.0,892000000.0,0.47,0.47,1892546000.0,1895519000.0,-10000000.0,1.0,0.106,0.832,0.062,0.6221,0.1395,0.747,0.1135,26889282.0,32.85
2022-03-18,5778000000.0,3104000000.0,547000000.0,1262000000.0,558000000.0,611000000.0,246000000.0,6328000000.0,-550000000.0,130000000.0,1471000000.0,791000000.0,-97000000.0,-9000000.0,879000000.0,-13000000.0,892000000.0,0.47,0.47,1892546000.0,1895519000.0,-10000000.0,1.0,0.106,0.832,0.062,0.6221,0.1395,0.747,0.1135,35456692.0,33.36
2022-03-19 00:00:00,5778000000.0,3104000000.0,547000000.0,1262000000.0,558000000.0,611000000.0,246000000.0,6328000000.0,-550000000.0,130000000.0,1471000000.0,791000000.0,-97000000.0,-9000000.0,879000000.0,-13000000.0,892000000.0,0.47,0.47,1892546000.0,1895519000.0,-10000000.0,1.0,0.106,0.832,0.062,0.6221,0.1395,0.747,0.1135,35456692.0,33.36
2022-03-20 00:00:00,5778000000.0,3104000000.0,547000000.0,1262000000.0,558000000.0,611000000.0,246000000.0,6328000000.0,-550000000.0,130000000.0,1471000000.0,791000000.0,-97000000.0,-9000000.0,879000000.0,-13000000.0,892000000.0,0.47,0.47,1892546000.0,1895519000.0,-10000000.0,1.0,0.106,0.832,0.062,0.6221,0.1395,0.747,0.1135,35456692.0,33.36
2022-03-21,5778000000.0,3104000000.0,547000000.0,1262000000.0,558000000.0,611000000.0,246000000.0,6328000000.0,-550000000.0,130000000.0,1471000000.0,791000000.0,-97000000.0,-9000000.0,879000000.0,-13000000.0,892000000.0,0.47,0.47,1892546000.0,1895519000.0,-10000000.0,1.0,0.106,0.832,0.062,0.6221,0.1395,0.747,0.1135,34762399.0,31.98
2022-03-22,5778000000.0,3104000000.0,547000000.0,1262000000.0,558000000.0,611000000.0,246000000.0,6328000000.0,-550000000.0,130000000.0,1471000000.0,791000000.0,-97000000.0,-9000000.0,879000000.0,-13000000.0,892000000.0,0.47,0.47,1892546000.0,1895519000.0,-10000000.0,1.0,0.106,0.832,0.062,0.6221,0.1395,0.747,0.1135,21515604.0,33.35
2022-03-23,5778000000.0,3104000000.0,547000000.0,1262000000.0,558000000.0,611000000.0,246000000.0,6328000000.0,-550000000.0,130000000.0,1471000000.0,791000000.0,-97000000.0,-9000000.0,879000000.0,-13000000.0,892000000.0,0.47,0.47,1892546000.0,1895519000.0,-10000000.0,1.0,0.106,0.832,0.062,0.6221,0.1395,0.747,0.1135,18839972.0,33.06
2022-03-24,5778000000.0,3104000000.0,547000000.0,1262000000.0,558000000.0,611000000.0,246000000.0,6328000000.0,-550000000.0,130000000.0,1471000000.0,791000000.0,-97000000.0,-9000000.0,879000000.0,-13000000.0,892000000.0,0.47,0.47,1892546000.0,1895519000.0,-10000000.0,1.0,0.106,0.832,0.062,0.6221,0.1395,0.747,0.1135,52211606.0,34.7
2022-03-25,5778000000.0,3104000000.0,547000000.0,1262000000.0,558000000.0,611000000.0,246000000.0,6328000000.0,-550000000.0,130000000.0,1471000000.0,791000000.0,-97000000.0,-9000000.0,879000000.0,-13000000.0,892000000.0,0.47,0.47,1892546000.0,1895519000.0,-10000000.0,1.0,0.106,0.832,0.062,0.6221,0.1395,0.747,0.1135,28031198.0,34.06
2022-03-26 00:00:00,5778000000.0,3104000000.0,547000000.0,1262000000.0,558000000.0,611000000.0,246000000.0,6328000000.0,-550000000.0,130000000.0,1471000000.0,791000000.0,-97000000.0,-9000000.0,879000000.0,-13000000.0,892000000.0,0.47,0.47,1892546000.0,1895519000.0,-10000000.0,1.0,0.106,0.832,0.062,-0.07455,0.1085,0.7715000000000001,0.1205,28031198.0,34.06
